dt,A1,A2,A3
2017-11-07,109.58,121.21,70.7
2017-11-08,109.51,121.63,70.84
2017-11-09,109.43,122.13,70.5
2017-11-10,108.99,121.13,70.38
2017-11-13,108.99,121.31,70.28
2017-11-14,109.1,121.56,70.14
2017-11-15,109.31,121.41,69.79
2017-11-16,109.19,121.4,70.49
2017-11-17,109.31,122.86,70.38
2017-11-20,109.25,121.31,70.52
2017-11-21,109.36,121.51,71.06
2017-11-22,109.55,122.63,71.15
2017-11-23,109.55,122.63,71.15
2017-11-24,109.53,122.32,71.35
2017-11-27,109.53,122.83,71.09
2017-11-28,109.53,122.81,71.65
2017-11-29,109.26,122.04,71.38
2017-11-30,109.08,121.1,71.72
2017-12-01,109.16,121.59,71.54
2017-12-04,109.15,121.18,71.36
2017-12-05,109.26,120.32,71.15
2017-12-06,109.37,120.07,71.01
2017-12-07,109.23,118.49,71.2
2017-12-08,109.19,118.48,71.61
2017-12-11,109.15,118.01,71.88
2017-12-12,109.1,118.15,71.88
2017-12-13,109.41,119.17,72.05
2017-12-14,109.44,118.93,71.68
2017-12-15,109.47,119.18,71.97
2017-12-18,109.33,119.73,72.63
2017-12-19,109.01,119.82,71.73
2017-12-20,108.76,120.14,71.68
2017-12-21,108.82,120.31,71.92
2017-12-22,108.87,120.94,72
2017-12-25,108.87,120.94,72
2017-12-26,108.96,121.77,71.92
2017-12-27,109.3,122.23,72
2017-12-28,109.22,122.85,72.16
2017-12-29,109.33,123.65,72.09
2018-01-01,109.33,123.65,72.09
2018-01-02,109.17,125.15,72.77
2018-01-03,109.18,124.82,73.14
2018-01-04,109.11,125.46,73.65
2018-01-05,109.04,125.33,74.13
2018-01-08,109.01,125.31,74.2
2018-01-09,108.71,124.73,74.29
2018-01-10,108.71,125.03,74.12
2018-01-11,108.76,125.44,74.63
2018-01-12,108.74,126.96,75.2
2018-01-15,108.74,126.96,75.2
2018-01-16,108.77,127.17,75.07
2018-01-17,108.65,126.14,75.66
2018-01-18,108.41,125.86,75.56
2018-01-19,108.18,126.42,75.92
2018-01-22,108.14,126.65,76.47
2018-01-23,108.4,127.28,76.71
2018-01-24,108.29,128.83,76.78
2018-01-25,108.57,127.97,76.71
2018-01-26,108.37,128.07,77.54
2018-01-29,108.18,127.35,76.87
2018-01-30,108.01,126.8,76.12
2018-01-31,108.1,127.65,76.2
2018-02-01,107.52,128.07,76.15
2018-02-02,107.2,126.39,74.49
2018-02-05,107.63,126.71,71.53
2018-02-06,107.32,125.38,73.05
2018-02-07,107.08,124.79,72.2
2018-02-08,106.9,124.98,69.83
2018-02-09,106.76,124.77,70.64
2018-02-12,106.79,125.37,71.62
2018-02-13,106.82,126.08,71.75
2018-02-14,106.46,128.23,72.97
2018-02-15,106.59,128.38,73.79
2018-02-16,106.8,127.96,73.87
2018-02-19,106.8,127.96,73.87
2018-02-20,106.69,126.24,73.25
2018-02-21,106.35,125.66,72.93
2018-02-22,106.36,126.3,73.08
2018-02-23,106.63,126.14,73.99
2018-02-26,106.71,126.45,74.78
2018-02-27,106.48,125.13,73.64
2018-02-28,106.77,125,72.79
2018-03-01,106.63,124.72,71.88
2018-03-02,106.46,125.39,72.21
2018-03-05,106.4,125.18,72.78
2018-03-06,106.42,126.53,73.16
2018-03-07,106.4,125.72,73.11
2018-03-08,106.57,125.42,73.38
2018-03-09,106.37,125.54,74.33
2018-03-12,106.43,125.54,74.36
2018-03-13,106.57,125.78,73.86
2018-03-14,106.75,125.7,73.71
2018-03-15,106.76,124.9,73.68
2018-03-16,106.7,124.6,73.65
2018-03-19,106.59,124.87,72.87
2018-03-20,106.42,124.31,72.97
2018-03-21,106.41,126.48,73.04
2018-03-22,106.61,125.98,71.31
2018-03-23,106.61,127.61,70.09
2018-03-26,106.57,128.28,71.73
2018-03-27,106.88,127.49,70.7
2018-03-28,106.94,125.73,70.75
2018-03-29,107.25,125.79,71.7
2018-03-30,107.25,125.79,71.7
2018-04-02,106.9,127.26,70.26
2018-04-03,106.78,126.3,71.01
2018-04-04,106.82,126.45,71.51
2018-04-05,106.67,125.8,72.02
2018-04-06,106.91,126.39,70.82
2018-04-09,107,126.82,71.19
2018-04-10,106.92,127.12,72.3
2018-04-11,107.01,128.11,71.98
2018-04-12,106.77,126.62,72.38
2018-04-13,106.8,127.45,72.22
2018-04-16,106.82,127.63,72.57
2018-04-17,106.85,127.75,73.1
2018-04-18,106.55,127.85,73.34
2018-04-19,106.29,127.6,73.03
2018-04-20,106,126.63,72.46
2018-04-23,105.95,125.62,72.36
2018-04-24,105.81,126.23,71.67
2018-04-25,105.67,125.41,71.68
2018-04-26,105.85,124.97,72.26
2018-04-27,105.98,125.5,72.41
2018-04-30,106,124.59,71.99
2018-05-01,105.67,123.71,71.91
2018-05-02,105.67,123.65,71.61
2018-05-03,105.79,124.28,71.62
2018-05-04,105.86,124.54,72.22
2018-05-07,105.81,124.57,72.34
2018-05-08,105.69,124.59,72.37
2018-05-09,105.57,124.33,72.79
2018-05-10,105.81,125.18,73.53
2018-05-11,105.86,125,73.69
2018-05-14,105.76,124.49,73.8
2018-05-15,105.29,122.48,73.16
2018-05-16,105.17,122.29,73.49
2018-05-17,105.03,122.36,73.4
2018-05-18,105.3,122.41,73.4
2018-05-21,105.31,122.48,73.62
2018-05-22,105.31,122.41,73.54
2018-05-23,105.6,122.54,73.39
2018-05-24,105.89,123.59,73.12
2018-05-25,106.12,123.21,72.91
2018-05-28,106.12,123.21,72.91
2018-05-29,106.82,123.19,71.8
2018-05-30,106.55,123.37,72.74
2018-05-31,106.46,123.1,72.33
2018-06-01,106.08,122.49,73.08
2018-06-04,105.83,122.37,73.51
2018-06-05,105.91,122.85,73.43
2018-06-06,105.67,122.92,74.13
2018-06-07,105.9,122.86,73.8
2018-06-08,105.75,123.01,73.95
2018-06-11,105.64,123.23,74.19
2018-06-12,105.67,122.82,74.09
2018-06-13,105.57,123.19,73.94
2018-06-14,105.84,123.38,73.92
2018-06-15,105.88,121.34,73.63
2018-06-18,105.9,121.11,73.31
2018-06-19,106.01,120.8,72.01
2018-06-20,105.81,120.26,72.18
2018-06-21,105.84,120.05,71.64
2018-06-22,105.94,120.34,72.02
2018-06-25,105.88,119.89,71
2018-06-26,106.05,119.26,71.1
2018-06-27,106.24,118.58,70.41
2018-06-28,106.23,118.22,70.78
2018-06-29,106.32,118.65,71.12
2018-07-02,105.99,117.46,70.91
2018-07-03,106.21,118.65,70.85
2018-07-04,106.21,118.65,70.85
2018-07-05,106.31,119.05,71.36
2018-07-06,106.42,118.86,71.88
2018-07-09,106.32,119.15,72.58
2018-07-10,106.24,118.93,72.73
2018-07-11,106.28,117.64,71.87
2018-07-12,106.41,118.13,72.55
2018-07-13,106.51,117.61,72.66
2018-07-16,106.39,117.55,72.56
2018-07-17,106.35,116.28,72.84
2018-07-18,106.32,116.31,72.88
2018-07-19,106.48,115.81,72.54
2018-07-20,106.27,116.56,72.79
2018-07-23,105.9,116,72.79
2018-07-24,106.05,116.04,73.16
2018-07-25,106.06,116.68,73.88
2018-07-26,106,115.77,73.57
2018-07-27,106.08,115.83,73.35
2018-07-30,105.97,115.65,73.11
2018-07-31,106.06,115.99,73.3
2018-08-01,105.7,115.14,73.14
2018-08-02,105.74,114.52,73.1
2018-08-03,105.97,114.92,73.37
2018-08-06,106.04,114.33,73.36
2018-08-07,105.85,114.59,73.7
2018-08-08,105.85,114.91,73.71
2018-08-09,106,114.74,73.52
2018-08-10,106.23,114.69,72.65
2018-08-13,106.29,112.96,72.22
2018-08-14,106.19,113.07,72.55
2018-08-15,106.34,111.19,71.69
2018-08-16,106.4,111.1,72.23
2018-08-17,106.46,112.13,72.56
2018-08-20,106.67,112.69,72.83
2018-08-21,106.58,113.02,73.17
2018-08-22,106.67,113.27,73.28
2018-08-23,106.61,112.2,72.93
2018-08-24,106.73,114.16,73.49
2018-08-27,106.59,114.59,74.2
2018-08-28,106.39,113.68,74.24
2018-08-29,106.37,114.2,74.68
2018-08-30,106.42,113.64,74.04
2018-08-31,106.41,113.51,73.81
2018-09-03,106.41,113.51,73.81
2018-09-04,106.06,112.93,73.4
2018-09-05,106.01,113.32,73
2018-09-06,106.19,113.54,72.74
2018-09-07,105.81,113.23,72.44
2018-09-10,105.91,113.15,72.56
2018-09-11,105.73,113.22,72.78
2018-09-12,105.8,114.17,72.92
2018-09-13,105.87,113.76,73.42
2018-09-14,105.67,113.02,73.48
2018-09-17,105.67,113.61,73.24
2018-09-18,105.44,113.44,73.76
2018-09-19,105.24,113.88,73.95
2018-09-20,105.38,114.27,74.65
2018-09-21,105.46,113.49,74.69
2018-09-24,105.36,113.47,74.34
2018-09-25,105.31,113.65,74.49
2018-09-26,105.56,113.05,74.44
2018-09-27,105.63,112.05,74.44
2018-09-28,105.52,112.76,74.26
2018-10-01,105.24,112.57,74.47
2018-10-02,105.36,113.87,74.22
2018-10-03,104.86,113.42,74.17
2018-10-04,104.56,113.48,73.38
2018-10-05,104.33,113.8,72.95
2018-10-08,104.29,112.54,72.83
2018-10-09,104.44,112.6,72.69
2018-10-10,104.41,112.88,70.58
2018-10-11,104.72,115.78,69.39
2018-10-12,104.75,115.23,70.23
2018-10-15,104.68,116,69.85
2018-10-16,104.74,115.8,71.26
2018-10-17,104.53,115.79,71.07
2018-10-18,104.46,115.92,69.93
2018-10-19,104.37,116.01,70.07
2018-10-22,104.35,115.71,69.89
2018-10-23,104.48,116.39,69.35
2018-10-24,104.75,116.66,67.43
2018-10-25,104.66,116.4,68.39
2018-10-26,104.9,116.77,67.47
2018-10-29,104.79,116.31,67.03
2018-10-30,104.64,115.8,67.99
2018-10-31,104.59,115.15,68.74
2018-11-01,104.34,116.63,69.7
2018-11-02,104.03,116.65,69.57
2018-11-05,104.1,116.37,69.78
2018-11-06,104.11,116.04,70.08
2018-11-07,104.2,116.03,71.36
2018-11-08,104.01,115.78,70.78
2018-11-09,104.14,114.48,70.18
2018-11-12,104.31,113.66,68.89
2018-11-13,104.35,113.7,68.99
2018-11-14,104.36,114.64,68.74
2018-11-15,104.49,114.77,69.4
2018-11-16,104.66,115.62,69.58
2018-11-19,104.65,115.67,68.53
2018-11-20,104.61,115.67,67.28
2018-11-21,104.68,115.86,67.9
2018-11-22,104.68,115.86,67.9
2018-11-23,104.65,115.77,67.45
2018-11-26,104.63,115.64,68.44
2018-11-27,104.66,114.95,68.52
2018-11-28,104.86,115.38,69.91
2018-11-29,104.91,115.74,69.62
2018-11-30,104.88,115.54,69.83
2018-12-03,104.8,116.41,70.73
2018-12-04,105.08,117.12,68.75
2018-12-05,105.08,117.12,68.75
2018-12-06,105.34,117.14,68.45
2018-12-07,105.48,118.09,67.14
2018-12-10,105.55,117.68,66.94
2018-12-11,105.58,117.54,67.03
2018-12-12,105.5,117.79,67.74
2018-12-13,105.53,117.53,67.68
2018-12-14,105.56,117.06,66.59
2018-12-17,105.74,117.87,65.58
2018-12-18,105.84,118.15,64.95
2018-12-19,105.94,117.43,64.05
2018-12-20,105.84,119.24,63.49
2018-12-21,105.79,118.72,62.29
2018-12-24,105.86,120.02,61.18
2018-12-25,105.86,120.02,61.18
2018-12-26,105.66,119.66,63.44
2018-12-27,105.83,120.57,63.74
2018-12-28,106.22,121.06,63.85
2018-12-31,106.49,121.25,64.16
2019-01-01,106.49,121.25,64.16
2019-01-02,106.57,121.33,64.14
2019-01-03,107.01,122.43,63.05
2019-01-04,106.69,121.44,65.06
2019-01-07,106.51,121.86,65.46
2019-01-08,106.43,121.53,65.94
2019-01-09,106.52,122.31,66.55
2019-01-10,106.4,121.59,66.86
2019-01-11,106.55,121.8,66.62
2019-01-14,106.4,122.09,66.24
2019-01-15,106.42,121.88,66.84
2019-01-16,106.51,122.27,67.03
2019-01-17,106.43,122.11,67.52
2019-01-18,106.35,121.02,68.23
2019-01-21,106.35,121.02,68.23
2019-01-22,106.44,121.45,67.33
2019-01-23,106.55,121.28,67.5
2019-01-24,106.73,121.09,67.62
2019-01-25,106.68,122.86,68.37
2019-01-28,106.62,123.29,67.9
2019-01-29,106.9,123.98,67.91
2019-01-30,107.14,124.69,68.87
2019-01-31,107.46,124.75,69.32
2019-02-01,106.97,124.5,69.24
2019-02-04,106.88,123.96,69.64
2019-02-05,107.11,124.28,70.05
2019-02-06,107.05,123.44,69.78
2019-02-07,107.1,123.74,69.05
2019-02-08,107.34,124.21,69.03
2019-02-11,107.23,123.6,68.94
2019-02-12,107.25,123.86,69.79
2019-02-13,107.06,123.37,69.83
2019-02-14,107.22,124.06,69.79
2019-02-15,107.3,124.8,70.51
2019-02-18,107.3,124.8,70.51
2019-02-19,107.36,126.7,70.75
2019-02-20,107.37,126.48,70.94
2019-02-21,107.13,125.05,70.77
2019-02-22,107.4,125.5,71.2
2019-02-25,107.37,125.37,71.38
2019-02-26,107.49,125.58,71.43
2019-02-27,107.26,124.69,71.28
2019-02-28,107.07,123.99,71.03
2019-03-01,106.63,121.88,71.41
2019-03-04,106.76,121.56,71.2
2019-03-05,106.83,121.72,71.21
2019-03-06,106.99,121.61,70.86
2019-03-07,107.29,121.51,70.12
2019-03-08,107.43,122.84,69.94
2019-03-11,107.44,122.24,70.87
2019-03-12,107.64,122.98,71.14
2019-03-13,107.59,123.84,71.55
2019-03-14,107.43,122.41,71.48
2019-03-15,107.7,122.97,72.06
2019-03-18,107.68,123.04,72.46
2019-03-19,107.62,123.38,72.52
2019-03-20,108.06,124.18,72.34
2019-03-21,108.08,123.68,72.85
2019-03-22,108.62,123.97,71.34
2019-03-25,108.82,124.92,71.33
2019-03-26,108.84,124.3,71.82
2019-03-27,109.07,123.65,71.49
2019-03-28,109.08,121.9,71.7
2019-03-29,109.07,122.01,72.15
2019-04-01,108.31,121.53,73.03
2019-04-02,108.43,121.98,73
2019-04-03,108.23,121.8,73.34
2019-04-04,108.31,122.11,73.45
2019-04-05,108.39,121.98,73.73
2019-04-08,108.34,122.51,73.82
2019-04-09,108.4,123.15,73.43
2019-04-10,108.61,123.53,73.74
2019-04-11,108.48,121.95,73.51
2019-04-12,108.27,121.83,74.03
2019-04-15,108.25,121.6,74
2019-04-16,108.06,120.51,74.08
2019-04-17,108.05,120.28,74.11
2019-04-18,108.19,120.37,74.13
2019-04-19,108.19,120.37,74.13
2019-04-22,108.06,120.37,74.12
2019-04-23,108.25,120.12,74.52
2019-04-24,108.5,120.47,74.11
2019-04-25,108.49,120.57,74.09
2019-04-26,108.71,121.37,74.37
2019-04-29,108.52,120.83,74.55
2019-04-30,108.59,121.2,74.62
2019-05-01,108.4,120.4,74.11
2019-05-02,108.16,119.94,73.94
2019-05-03,108.34,120.65,74.72
2019-05-06,108.48,120.81,74.1
2019-05-07,108.61,121.21,72.84
2019-05-08,108.59,120.91,72.8
2019-05-09,108.65,121.2,72.43
2019-05-10,108.67,121.43,72.88
2019-05-13,108.85,122.67,71.05
2019-05-14,108.94,122.46,71.71
2019-05-15,109.13,122.39,72
2019-05-16,109,121.51,72.54
2019-05-17,109.03,120.65,71.99
2019-05-20,108.88,120.64,71.55
2019-05-21,108.87,120.36,72.2
2019-05-22,109.05,120.24,71.91
2019-05-23,109.37,121.17,71.1
2019-05-24,109.41,121.3,71.49
2019-05-27,109.41,121.3,71.49
2019-05-28,109.57,120.83,70.88
2019-05-29,109.6,120.87,70.47
2019-05-30,109.89,121.69,70.78
2019-05-31,110.4,123.33,70.09
2019-06-03,110.4,125.11,70.22
2019-06-04,110.3,125.15,71.36
2019-06-05,110.24,125.47,71.61
2019-06-06,110.22,125.88,71.99
2019-06-07,110.53,126.59,72.75
2019-06-10,110.24,125.33,73.06
2019-06-11,110.22,125.18,73.27
2019-06-12,110.36,125.83,72.85
2019-06-13,110.6,126.6,73.1
2019-06-14,110.57,126.56,72.78
2019-06-17,110.54,126.48,71.94
2019-06-18,110.84,127.12,72.87
2019-06-19,111.22,127.89,73.11
2019-06-20,111.41,131.11,73.94
2019-06-21,111.12,131.98,73.74
2019-06-24,111.32,133.94,73.66
2019-06-25,111.34,134.2,73.07
2019-06-26,111.09,132.97,73.12
2019-06-27,111.4,132.84,73.4
2019-06-28,111.35,133.2,73.71
2019-07-01,111.18,130.62,74.29
2019-07-02,111.38,133.41,74.47
2019-07-03,111.56,133.63,74.94
2019-07-04,111.56,133.63,74.94
2019-07-05,111.09,132.14,74.59
2019-07-08,111.03,131.29,74.2
2019-07-09,111,131.75,74.16
2019-07-10,111.08,133.83,74.54
2019-07-11,110.67,132.7,74.63
2019-07-12,110.79,133.53,74.85
2019-07-15,110.95,133.53,74.91
2019-07-16,110.83,132.4,74.63
2019-07-17,111.12,134.58,74.3
2019-07-18,111.3,136.48,74.65
2019-07-19,111.17,134.47,74.22
2019-07-22,111.31,134.45,74.4
2019-07-23,111.2,133.69,74.81
2019-07-24,111.36,134.37,75.05
2019-07-25,111.19,133.42,74.49
2019-07-26,111.21,133.64,74.86
2019-07-29,111.26,134.53,74.81
2019-07-30,111.25,134.98,74.45
2019-07-31,111.3,133.21,73.76
2019-08-01,111.91,136.41,73.16
2019-08-02,111.95,135.89,72.51
2019-08-05,112.44,137.79,70.37
2019-08-06,112.74,138.91,71.17
2019-08-07,112.68,141.02,71.42
2019-08-08,112.79,141.73,72.47
2019-08-09,112.64,141.26,71.98
2019-08-12,113.065,142.615,71.17
2019-08-13,112.89,141.78,72.21
2019-08-14,113.24,142.75,70.15
2019-08-15,113.76,143.7,70.28
2019-08-16,113.67,142.78,71.24
2019-08-19,113.37,141.11,71.84
2019-08-20,113.68,142.21,71.46
2019-08-21,113.62,141.76,72.05
2019-08-22,113.32,141.4,71.94
2019-08-23,113.78,144.17,70.44
2019-08-26,113.73,144.19,71.09
2019-08-27,114.09,145.57,70.9
2019-08-28,114.1,145.16,71.19
2019-08-29,114.03,144.12,71.99
2019-08-30,114.13,143.75,72.13
2019-09-02,114.13,143.75,72.13
2019-09-03,113.84,145.75,71.74
2019-09-04,114.04,146.66,72.7
2019-09-05,113.55,143.14,73.49
2019-09-06,113.67,141.92,73.59
2019-09-09,113.19,141.39,73.68
2019-09-10,112.58,140.18,73.69
2019-09-11,112.6,141.03,74.26
2019-09-12,112.42,141.32,74.58
2019-09-13,111.75,140.15,74.66
2019-09-16,112.05,141.32,74.35
2019-09-17,112.22,141.6,74.47
2019-09-18,112.35,140.71,74.43
2019-09-19,112.51,141.28,74.51
2019-09-20,112.92,142.95,74.23
2019-09-23,112.97,143.75,74.13
2019-09-24,113.28,144.51,73.69
2019-09-25,112.81,141.83,73.89
2019-09-26,113,141.79,73.81
2019-09-27,113.14,141.06,73.4
2019-09-30,113.17,138.87,73.75
2019-10-01,113.12,139.63,72.9
2019-10-02,113.2,141.26,71.68
2019-10-03,113.64,141.9,72.28
2019-10-04,113.82,141.9,73.04
2019-10-07,113.51,140.69,72.75
2019-10-08,113.55,141.92,71.79
2019-10-09,113.49,142.05,72.41
2019-10-10,113.1,140.81,72.98
2019-10-11,112.73,140.03,73.97
2019-10-14,112.92,140.59,73.77
2019-10-15,112.55,139.61,74.51
2019-10-16,112.75,140.41,74.53
2019-10-17,112.72,140.61,74.71
2019-10-18,112.8,140.46,74.46
2019-10-21,112.49,139.79,75
2019-10-22,112.66,140.2,74.76
2019-10-23,112.75,140.53,75.03
2019-10-24,112.78,141.53,75.2
2019-10-25,112.62,141.86,75.41
2019-10-28,112.38,140.64,75.86
2019-10-29,112.39,140.25,75.77
2019-10-30,112.71,141.02,75.95
2019-10-31,113.15,142.43,75.77
2019-11-01,112.93,142.56,76.54
2019-11-04,112.65,142.15,76.87
2019-11-05,112.23,139.85,76.89
2019-11-06,112.4,140.45,76.85
2019-11-07,111.87,138.27,77.17
2019-11-08,111.81,137.39,77.17
2019-11-11,111.83,137.06,76.99
2019-11-12,111.95,137.43,76.94
2019-11-13,112.15,137.98,76.87
2019-11-14,112.47,138.56,76.88
2019-11-15,112.41,138.21,77.39
2019-11-18,112.62,138.62,77.46
2019-11-19,112.7,138.69,77.37
2019-11-20,112.97,138.76,77.04
2019-11-21,112.81,138,77.01
2019-11-22,112.87,137.74,77.08
2019-11-25,112.98,137.08,77.67
2019-11-26,113.14,137.74,77.73
2019-11-27,113,137.01,78.02
2019-11-28,113,137.01,78.02
2019-11-29,112.86,137.86,77.54
2019-12-02,112.49,137.79,77.04
2019-12-03,113,139.11,76.65
2019-12-04,112.81,138.92,77.18
2019-12-05,112.68,139,77.26
2019-12-06,112.52,137.62,77.87
2019-12-09,112.58,137.58,77.62
2019-12-10,112.54,137.97,77.57
2019-12-11,112.84,138.92,77.94
2019-12-12,112.36,138.43,78.63
2019-12-13,112.81,139.05,78.88
2019-12-16,112.58,139.04,78.51
2019-12-17,112.59,139.01,78.5
2019-12-18,112.37,139.02,78.55
2019-12-19,112.3,139.38,78.73
2019-12-20,112.32,139.52,78.87
2019-12-23,112.24,139.95,79.05
2019-12-24,112.38,141.27,79.07
2019-12-25,112.38,141.27,79.07
2019-12-26,112.48,142.38,79.5
2019-12-27,112.63,142.33,79.55
2019-12-30,112.63,142.63,79.07
2019-12-31,112.37,142.9,79.25
2020-01-01,112.37,142.9,79.25
2020-01-02,112.68,143.95,80.07
2020-01-03,113.01,145.86,79.38
2020-01-06,112.92,147.39,79.56
2020-01-07,112.8,147.97,79.36
2020-01-08,112.67,146.86,79.75
2020-01-09,112.79,146.03,80.2
2020-01-10,112.98,146.91,80.02
2020-01-13,112.91,145.82,80.62
2020-01-14,113.01,145.69,80.55
2020-01-15,113.18,146.54,80.5
2020-01-16,113.18,146.31,81.09
2020-01-17,113.05,146.58,81.31
2020-01-20,113.05,146.58,81.31
2020-01-21,113.37,146.74,80.87
2020-01-22,113.43,146.79,80.93
2020-01-23,113.58,147.12,80.94
2020-01-24,113.79,147.98,80.27
2020-01-27,114.14,148.99,78.78
2020-01-28,114.04,147.66,79.52
2020-01-29,114.3,148.46,79.51
2020-01-30,114.31,148.47,79.51
2020-01-31,114.65,149.33,78.11
2020-02-03,114.37,148.36,78.64
2020-02-04,113.99,146.43,79.99
2020-02-05,113.82,146.61,80.75
2020-02-06,113.89,147.4,80.91
2020-02-07,114.22,147.79,80.38
2020-02-10,114.35,148.17,80.78
2020-02-11,114.21,147.66,81.19
2020-02-12,114.09,147.54,81.73
2020-02-13,114.17,148.38,81.36
2020-02-14,114.29,149,81.44
2020-02-17,114.29,149,81.44
2020-02-18,114.44,150.91,81.12
2020-02-19,114.41,151.79,81.46
2020-02-20,114.67,152.41,80.99
2020-02-21,114.9,154.7,80.36
2020-02-24,115.27,156.09,77.6
2020-02-25,115.47,153.3,75.61
2020-02-26,115.35,153.97,75.68
2020-02-27,115.37,154,73.03
2020-02-28,116.22,148.38,72.26
2020-03-02,115.94,149.2,74.65
2020-03-03,116.73,153.89,72.87
2020-03-04,116.64,154.16,75.86
2020-03-05,117,157.49,73.54
2020-03-06,117.86,157.55,72.23
2020-03-09,117.71,157.81,66.79
2020-03-10,116.38,154.48,69.86
2020-03-11,114.72,153.93,66.25
2020-03-12,110.13,147.79,59.74
2020-03-13,111.86,143.28,64.02
2020-03-16,113.73,141.64,56.84
2020-03-17,110.79,143.56,60.39
2020-03-18,106.57,140.7,56.76
2020-03-19,108.95,138.04,57.12
2020-03-20,110.03,140.11,55.31
2020-03-23,112.64,146.3,54.33
2020-03-24,113.57,153.4,58.75
2020-03-25,114.73,151.3,60.36
2020-03-26,115.08,153.24,63.54
2020-03-27,115.57,152.25,61.68
2020-03-30,115.68,152.92,63.04
2020-03-31,115.37,148.05,62.57
2020-04-01,114.73,149.45,59.7
2020-04-02,114.9,151.9,60.9
2020-04-03,114.98,152.65,59.99
2020-04-06,115.54,156.88,63.69
2020-04-07,115.7,156.04,63.76
2020-04-08,115.81,154.65,65.3
2020-04-09,117.25,158.69,66.25
2020-04-10,117.25,158.69,66.25
2020-04-13,116.7,161.41,65.72
2020-04-14,116.76,162.68,67.41
2020-04-15,117.24,161.85,65.73
2020-04-16,117.39,161.71,66.01
2020-04-17,117.25,158.57,67.81
2020-04-20,117.08,159.7,66.82
2020-04-21,117.14,158.61,64.77
2020-04-22,117.14,161.73,66.29
2020-04-23,117.42,163.34,66.22
2020-04-24,117.36,162.64,66.9
2020-04-27,116.82,161.56,67.99
2020-04-28,117.28,160.84,68
2020-04-29,117.36,161.73,69.8
2020-04-30,117.1,158.8,68.72
2020-05-01,116.87,159.78,66.91
2020-05-04,116.97,160.34,67.13
2020-05-05,116.88,161.02,67.6
2020-05-06,116.41,158.95,67.24
2020-05-07,116.77,161.39,68.13
2020-05-08,116.46,160.42,69.26
2020-05-11,116.11,159.42,69.33
2020-05-12,116.41,160.04,68.16
2020-05-13,116.6,161.58,67.26
2020-05-14,116.96,163.01,67.68
2020-05-15,117.03,163.93,67.74
2020-05-18,116.86,162.69,70.04
2020-05-19,116.99,164.26,69.33
2020-05-20,117.29,164.65,70.49
2020-05-21,117.38,162.25,69.87
2020-05-22,117.44,163.21,69.79
2020-05-25,117.44,163.21,69.79
2020-05-26,117.25,160.89,71.1
2020-05-27,117.42,161.18,71.99
2020-05-28,117.34,161.72,72.05
2020-05-29,117.65,162.91,72.22
2020-06-01,117.37,163.66,73.14
2020-06-02,117.47,162.6,73.94
2020-06-03,117.18,159.6,75.15
2020-06-04,116.83,161.28,74.74
2020-06-05,116.9,158.01,76.45
2020-06-08,117.03,159.72,77.34
2020-06-09,117.18,161.26,76.66
2020-06-10,117.66,163.57,76.45
2020-06-11,117.46,162.39,72.15
2020-06-12,117.58,162.62,73.19
2020-06-15,117.97,162.33,73.07
2020-06-16,117.74,162.25,74.28
2020-06-17,117.64,162.56,74.24
2020-06-18,117.76,162.24,74.15
2020-06-19,117.8,164.03,73.73
2020-06-22,117.77,165.09,74.47
2020-06-23,117.75,166.48,74.82
2020-06-24,117.73,165.9,73.06
2020-06-25,117.87,165.8,73.84
2020-06-26,118.01,166.54,72.41
2020-06-29,118.11,166.63,73.24
2020-06-30,118.21,167.37,73.72
2020-07-01,118.05,166.62,74.27
2020-07-02,118.19,166.98,74.96
2020-07-03,118.19,166.98,74.96
2020-07-06,118.18,167.98,76.4
2020-07-07,118.36,169.04,75.51
2020-07-08,118.32,170.09,76.29
2020-07-09,118.63,169.63,75.82
2020-07-10,118.49,169.19,76.43
2020-07-13,118.48,169.4,75.76
2020-07-14,118.67,170.19,76.7
2020-07-15,118.68,170.34,77.46
2020-07-16,118.76,168.73,76.99
2020-07-17,118.88,170.12,77.26
2020-07-20,119.01,170.94,77.94
2020-07-21,119.08,173,78.18
2020-07-22,119.18,175.63,78.43
2020-07-23,119.32,177.18,77.62
2020-07-24,119.28,178.7,77.16
2020-07-27,119.2,182.23,78.02
2020-07-28,119.28,183.75,77.49
2020-07-29,119.42,185.13,78.41
2020-07-30,119.51,183.76,77.9
2020-07-31,119.56,185.43,77.67
2020-08-03,119.4,185.64,78.49
2020-08-04,119.63,189.59,78.9
2020-08-05,119.4,191.35,79.44
2020-08-06,119.57,193.89,79.72
2020-08-07,119.43,190.81,79.36
2020-08-10,119.32,190.15,79.56
2020-08-11,118.99,179.94,79.28
2020-08-12,118.75,179.1,80.53
2020-08-13,118.31,183.33,80.36
2020-08-14,118.2,182.54,80.18
2020-08-17,118.36,186.5,80.76
2020-08-18,118.53,188.18,80.85
2020-08-19,118.35,182.24,80.41
2020-08-20,118.56,183.5,80.49
2020-08-21,118.68,182.03,80.62
2020-08-24,118.63,181,81.48
2020-08-25,118.38,181.22,81.8
2020-08-26,118.36,183.36,82.47
2020-08-27,117.95,181.24,82.22
2020-08-28,118.11,184.39,82.85
2020-08-31,118.37,184.83,82.35
2020-09-01,118.42,185.05,83.06
2020-09-02,118.66,182.62,84.01
2020-09-03,118.69,181.14,81.45
2020-09-04,118.1,181.64,81.05
